ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
219574_at,0.8183,0.5063994,0.673094,-5.57959,0.0974587,Mar-01,membrane associated ring-CH-type finger 1
220329_s_at,0.8183,0.5064512,-0.673011,-5.57964,-0.14589,RMND1,required for meiotic nuclear division 1 homolog
216302_at,0.8183,0.5064712,-0.672979,-5.57966,-0.0873329,HNRNPCL4///HNRNPCL3///HNRNPCL2///HNRNPCL1,heterogeneous nuclear ribonucleoprotein C-like 4///heterogeneous nuclear ribonucleoprotein C-like 3///heterogeneous nuclear ribonucleoprotein C-like 2///heterogeneous nuclear ribonucleoprotein C-like 1
220568_at,0.8183,0.5064992,0.672935,-5.57969,0.1608721,PRO1483,uncharacterized LOC55448
206860_s_at,0.8183,0.5064999,0.672934,-5.57969,0.2755879,MIOS,meiosis regulator for oocyte development
215258_at,0.8184,0.5066206,-0.672741,-5.57981,-0.1576596,CADM4,cell adhesion molecule 4
213095_x_at,0.8184,0.5066311,-0.672724,-5.57982,-0.1421846,AIF1,allograft inflammatory factor 1
203972_s_at,0.8186,0.5067868,0.672476,-5.57997,0.1582613,PEX3,peroxisomal biogenesis factor 3
207598_x_at,0.8187,0.5069359,-0.672238,-5.58012,-0.2176371,XRCC2,X-ray repair cross complementing 2
211366_x_at,0.8189,0.5070584,-0.672043,-5.58024,-0.2298892,CASP1,caspase 1
201699_at,0.8189,0.5071225,0.67194,-5.58031,0.2649546,PSMC6,"proteasome 26S subunit, ATPase 6"
206484_s_at,0.8189,0.5071863,-0.671839,-5.58037,-0.1652787,XPNPEP2,X-prolyl aminopeptidase 2
209915_s_at,0.8189,0.5071943,0.671826,-5.58038,0.1800067,NRXN1,neurexin 1
206827_s_at,0.8189,0.5072298,-0.671769,-5.58041,-0.2132187,TRPV6,transient receptor potential cation channel subfamily V member 6
206206_at,0.8189,0.5072693,-0.671706,-5.58045,-0.1224221,CD180,CD180 molecule
207803_s_at,0.8189,0.5073067,-0.671647,-5.58049,-0.1278854,CSN3,casein kappa
208218_s_at,0.8189,0.5073104,-0.671641,-5.58049,-0.1650883,ACVR1B,activin A receptor type 1B
203539_s_at,0.819,0.5074206,-0.671465,-5.5806,-0.0904546,GFAP,glial fibrillary acidic protein
206395_at,0.8193,0.5077333,-0.670967,-5.58091,-0.1075875,DGKG,diacylglycerol kinase gamma
210232_at,0.8193,0.5077601,0.670924,-5.58094,0.1127292,CDC42,cell division cycle 42
202782_s_at,0.8193,0.5077749,0.6709,-5.58095,0.1214871,INPP5K,inositol polyphosphate-5-phosphatase K
200943_at,0.8193,0.5077802,0.670892,-5.58096,0.4821812,HMGN1,high mobility group nucleosome binding domain 1
218229_s_at,0.8194,0.5078856,0.670724,-5.58106,0.3531296,POGK,pogo transposable element with KRAB domain
201673_s_at,0.8196,0.5080465,0.670468,-5.58122,0.2129708,GYS1,glycogen synthase 1
216660_at,0.8196,0.508107,-0.670371,-5.58128,-0.0824896,MYO7B,myosin VIIB
202747_s_at,0.8196,0.5081273,0.670339,-5.5813,0.3671708,ITM2A,integral membrane protein 2A
212082_s_at,0.8196,0.5081736,0.670265,-5.58135,0.4497037,MYL6,myosin light chain 6
202943_s_at,0.8196,0.5082254,0.670183,-5.5814,0.1281862,NAGA,alpha-N-acetylgalactosaminidase
203902_at,0.8196,0.5082572,0.670132,-5.58143,0.1499717,HEPH,hephaestin
217385_at,0.8196,0.5082602,-0.670127,-5.58143,-0.1564513,,
216205_s_at,0.8196,0.5082668,-0.670117,-5.58144,-0.1708617,MFN2,mitofusin 2
205101_at,0.8197,0.5084321,-0.669854,-5.5816,-0.1408721,CIITA,class II major histocompatibility complex transactivator
205366_s_at,0.8197,0.5084394,-0.669842,-5.58161,-0.4323025,HOXB6,homeobox B6
209146_at,0.8197,0.5084572,0.669814,-5.58163,0.3097233,MSMO1,methylsterol monooxygenase 1
201153_s_at,0.8197,0.5084907,0.66976,-5.58166,0.3084,MBNL1,muscleblind like splicing regulator 1
54037_at,0.8197,0.5085183,-0.669716,-5.58169,-0.1009671,HPS4,"HPS4, biogenesis of lysosomal organelles complex 3 subunit 2"
220767_at,0.8198,0.5086729,-0.66947,-5.58184,-0.1038671,,
202854_at,0.8198,0.5086866,0.669448,-5.58185,0.2738962,HPRT1,hypoxanthine phosphoribosyltransferase 1
208817_at,0.8198,0.508688,-0.669446,-5.58185,-0.2275508,COMT,catechol-O-methyltransferase
217868_s_at,0.8198,0.5087639,0.669325,-5.58193,0.1697321,METTL9,methyltransferase like 9
214360_at,0.8199,0.5088198,-0.669236,-5.58198,-0.1344138,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
211792_s_at,0.8203,0.5091852,-0.668655,-5.58234,-0.1772646,CDKN2C,cyclin dependent kinase inhibitor 2C
204109_s_at,0.8203,0.5092184,-0.668602,-5.58238,-0.1685263,NFYA,nuclear transcription factor Y subunit alpha
217570_x_at,0.8203,0.5092699,0.66852,-5.58243,0.1880629,,
204320_at,0.8203,0.5092905,0.668487,-5.58245,0.2854183,COL11A1,collagen type XI alpha 1 chain
206116_s_at,0.8203,0.5093333,0.668419,-5.58249,0.6224837,TPM1,tropomyosin 1 (alpha)
212744_at,0.8203,0.5093744,0.668354,-5.58253,0.1301167,BBS4,Bardet-Biedl syndrome 4
218547_at,0.8203,0.509395,0.668321,-5.58255,0.1064117,DHDDS,dehydrodolichyl diphosphate synthase subunit
221661_at,0.8203,0.5094448,-0.668242,-5.5826,-0.1252587,SLC22A7,solute carrier family 22 member 7
203529_at,0.8203,0.50946,0.668218,-5.58261,0.1919867,PPP6C,protein phosphatase 6 catalytic subunit
65585_at,0.8203,0.5094677,0.668205,-5.58262,0.2101658,FAM86DP///FAM86B2///FAM86FP///FAM86B1///FAM86C1,"family with sequence similarity 86, member D, pseudogene///family with sequence similarity 86 member B2///family with sequence similarity 86, member A pseudogene///family with sequence similarity 86 member B1///family with sequence similarity 86 member C1"
215874_at,0.8203,0.5094904,-0.668169,-5.58264,-0.2275088,,
217662_x_at,0.8203,0.5095355,0.668098,-5.58269,0.1061746,,
219358_s_at,0.8203,0.509543,-0.668086,-5.5827,-0.2018729,ADAP2,ArfGAP with dual PH domains 2
219259_at,0.8204,0.5096761,-0.667874,-5.58283,-0.1773304,SEMA4A,semaphorin 4A
210027_s_at,0.8204,0.5097625,0.667737,-5.58291,0.2469067,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1
209819_at,0.8204,0.5097666,-0.66773,-5.58292,-0.1065858,HABP4,hyaluronan binding protein 4
213136_at,0.8204,0.5097901,0.667693,-5.58294,0.1032537,PTPN2,"protein tyrosine phosphatase, non-receptor type 2"
221478_at,0.8205,0.5098828,0.667545,-5.58303,0.4773333,BNIP3L,BCL2 interacting protein 3 like
218215_s_at,0.8205,0.509932,-0.667467,-5.58308,-0.1527954,NR1H2,nuclear receptor subfamily 1 group H member 2
211143_x_at,0.821,0.5102388,0.666979,-5.58338,0.2319442,NR4A1,nuclear receptor subfamily 4 group A member 1
207980_s_at,0.821,0.5103531,-0.666798,-5.58349,-0.3558954,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
204841_s_at,0.821,0.5103563,0.666793,-5.58349,0.1111833,EEA1,early endosome antigen 1
218729_at,0.8211,0.5104079,0.666711,-5.58354,0.2742583,LXN,latexin
207659_s_at,0.8211,0.5105151,-0.66654,-5.58365,-0.1295175,MOBP,myelin-associated oligodendrocyte basic protein
208923_at,0.8211,0.5105192,0.666534,-5.58365,0.31596,CYFIP1,cytoplasmic FMR1 interacting protein 1
219952_s_at,0.8213,0.5106438,-0.666336,-5.58378,-0.0986521,MCOLN1,mucolipin 1
221774_x_at,0.8213,0.5106702,0.666294,-5.5838,0.1451817,SUPT20H,"SPT20 homolog, SAGA complex component"
219987_at,0.8213,0.5107261,0.666205,-5.58386,0.1294404,ERVMER34-1,endogenous retrovirus group MER34 member 1
214861_at,0.8215,0.5109293,0.665882,-5.58406,0.1121354,KDM4C,lysine demethylase 4C
211343_s_at,0.8217,0.5110925,-0.665623,-5.58421,-0.3784992,COL13A1,collagen type XIII alpha 1 chain
208460_at,0.8217,0.5111061,0.665602,-5.58423,0.186575,GJC1,gap junction protein gamma 1
201177_s_at,0.8217,0.511118,-0.665583,-5.58424,-0.1591088,UBA2,ubiquitin like modifier activating enzyme 2
217244_at,0.8217,0.5111925,-0.665465,-5.58431,-0.1264071,,
214140_at,0.8217,0.511204,-0.665446,-5.58432,-0.1323908,SLC25A16,solute carrier family 25 member 16
207731_at,0.8217,0.511293,0.665305,-5.58441,0.1173242,,
216652_s_at,0.8217,0.5113109,-0.665277,-5.58443,-0.1634992,DR1,down-regulator of transcription 1
205550_s_at,0.8217,0.5113342,0.66524,-5.58445,0.1606996,BRE,brain and reproductive organ-expressed (TNFRSF1A modulator)
210539_at,0.8217,0.5113775,-0.665171,-5.58449,-0.1110596,TTLL5,tubulin tyrosine ligase like 5
208929_x_at,0.8217,0.511422,-0.6651,-5.58454,-0.1252375,SNORD68///RPL13,"small nucleolar RNA, C/D box 68///ribosomal protein L13"
218340_s_at,0.8217,0.5114358,-0.665078,-5.58455,-0.2191038,UBA6,ubiquitin like modifier activating enzyme 6
207960_at,0.8217,0.5114869,-0.664997,-5.5846,-0.1762921,,
217295_at,0.8217,0.5114936,-0.664987,-5.58461,-0.109775,MUC8,mucin 8
207075_at,0.8219,0.5116709,-0.664705,-5.58478,-0.0900796,NLRP3,NLR family pyrin domain containing 3
209368_at,0.8219,0.5116824,0.664687,-5.58479,0.2067092,EPHX2,epoxide hydrolase 2
205227_at,0.8219,0.5117089,-0.664645,-5.58482,-0.1153054,IL1RAP,interleukin 1 receptor accessory protein
215058_at,0.8219,0.5117884,-0.664519,-5.58489,-0.0752721,DENND5B,DENN domain containing 5B
218722_s_at,0.8219,0.5117935,-0.664511,-5.5849,-0.1404158,CCDC51,coiled-coil domain containing 51
220792_at,0.8222,0.5120853,-0.664048,-5.58518,-0.1110008,PRDM5,PR/SET domain 5
216234_s_at,0.8222,0.5120919,-0.664037,-5.58519,-0.1251579,PRKACA,protein kinase cAMP-activated catalytic subunit alpha
216225_at,0.8222,0.5121195,0.663994,-5.58522,0.0737267,,
220136_s_at,0.8222,0.5122194,-0.663835,-5.58531,-0.1429204,CRYBA2,crystallin beta A2
201573_s_at,0.8222,0.5122942,-0.663716,-5.58539,-0.2170725,ETF1,eukaryotic translation termination factor 1
215111_s_at,0.8222,0.5123009,0.663706,-5.58539,0.3808658,TSC22D1,TSC22 domain family member 1
208405_s_at,0.8222,0.5123137,-0.663686,-5.58541,-0.4034421,CD164,CD164 molecule
212284_x_at,0.8222,0.5123353,-0.663651,-5.58543,-0.2258737,LOC101928826///TPT1,"uncharacterized LOC101928826///tumor protein, translationally-controlled 1"
204161_s_at,0.8222,0.5123523,-0.663624,-5.58544,-0.2115754,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)
202145_at,0.8222,0.5124613,0.663452,-5.58555,0.2597904,LY6E,"lymphocyte antigen 6 complex, locus E"
206538_at,0.8222,0.5125035,-0.663385,-5.58559,-0.1462275,MRAS,muscle RAS oncogene homolog
91826_at,0.8222,0.5125079,-0.663378,-5.5856,-0.3563125,EPS8L1,EPS8 like 1
210730_s_at,0.8222,0.5125083,-0.663377,-5.5856,-0.1339704,NPY2R,neuropeptide Y receptor Y2
200855_at,0.8223,0.5125614,0.663293,-5.58565,0.1019692,NCOR1,nuclear receptor corepressor 1
220422_at,0.8225,0.5127381,-0.663013,-5.58582,-0.1119129,UBQLN3,ubiquilin 3
215655_at,0.8226,0.5128105,0.662898,-5.58589,0.091345,GRIK2,glutamate ionotropic receptor kainate type subunit 2
217402_at,0.8226,0.512867,-0.662808,-5.58594,-0.0986704,,
201623_s_at,0.8226,0.5128904,-0.662771,-5.58597,-0.3133821,DARS,aspartyl-tRNA synthetase
208654_s_at,0.8226,0.5129243,-0.662718,-5.586,-0.5218546,CD164,CD164 molecule
218733_at,0.8226,0.512991,0.662612,-5.58606,0.1679304,MSL2,male-specific lethal 2 homolog (Drosophila)
219739_at,0.8226,0.5130085,-0.662584,-5.58608,-0.1189562,RNF186,ring finger protein 186
204840_s_at,0.8226,0.513042,-0.662531,-5.58611,-0.0817508,EEA1,early endosome antigen 1
204506_at,0.8226,0.5130663,-0.662493,-5.58614,-0.1240208,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha"
221708_s_at,0.8227,0.5132206,0.662248,-5.58629,0.1183492,UNC45A,unc-45 myosin chaperone A
218977_s_at,0.8228,0.5133113,-0.662104,-5.58638,-0.1300967,TRNAU1AP,tRNA selenocysteine 1 associated protein 1
209778_at,0.823,0.513479,-0.661839,-5.58654,-0.1045704,TRIP11,thyroid hormone receptor interactor 11
220966_x_at,0.823,0.5135216,-0.661771,-5.58658,-0.1812571,ARPC5L,actin related protein 2/3 complex subunit 5 like
201228_s_at,0.823,0.513552,-0.661723,-5.58661,-0.0877383,ARIH2,ariadne RBR E3 ubiquitin protein ligase 2
202126_at,0.8232,0.5136683,0.661539,-5.58672,0.2309267,PRPF4B,pre-mRNA processing factor 4B
205051_s_at,0.8232,0.5137133,0.661468,-5.58677,0.2904562,KIT,KIT proto-oncogene receptor tyrosine kinase
216604_s_at,0.8232,0.5137479,-0.661413,-5.5868,-0.2628917,SLC7A8,solute carrier family 7 member 8
204411_at,0.8233,0.5138539,0.661245,-5.5869,0.1328033,KIF21B,kinesin family member 21B
217365_at,0.8233,0.5138814,-0.661202,-5.58693,-0.1379538,PRAMEF11,PRAME family member 11
203995_at,0.8233,0.5139411,-0.661107,-5.58699,-0.1791917,C21orf2,chromosome 21 open reading frame 2
205517_at,0.8235,0.5141248,-0.660817,-5.58716,-0.0927279,GATA4,GATA binding protein 4
216281_at,0.8235,0.514161,-0.660759,-5.5872,-0.1058929,DICER1,"dicer 1, ribonuclease III"
205104_at,0.8235,0.5141745,0.660738,-5.58721,0.1896258,SNPH,syntaphilin
203496_s_at,0.8235,0.5141843,-0.660722,-5.58722,-0.1806867,MED1,mediator complex subunit 1
216097_at,0.8236,0.5143141,0.660517,-5.58735,0.1106763,,
205595_at,0.8236,0.5143635,-0.660439,-5.58739,-0.3755129,DSG3,desmoglein 3
216371_at,0.8236,0.5143696,-0.660429,-5.5874,-0.1579683,,
202817_s_at,0.8236,0.5144058,-0.660372,-5.58744,-0.1959879,SS18,"SS18, nBAF chromatin remodeling complex subunit"
219584_at,0.8236,0.5144301,-0.660333,-5.58746,-0.1891442,PLA1A,phospholipase A1 member A
201947_s_at,0.8236,0.5144844,0.660247,-5.58751,0.4135792,CCT2,chaperonin containing TCP1 subunit 2
37020_at,0.8237,0.5146158,-0.66004,-5.58764,-0.1321071,CRP,"C-reactive protein, pentraxin-related"
211832_s_at,0.8237,0.5146431,-0.659996,-5.58766,-0.0942,MDM2,MDM2 proto-oncogene
221332_at,0.8238,0.5147835,-0.659774,-5.5878,-0.1273617,BMP15,bone morphogenetic protein 15
220019_s_at,0.8238,0.5147936,0.659758,-5.58781,0.0967187,ZNF224,zinc finger protein 224
212098_at,0.8239,0.5148606,0.659652,-5.58787,0.24222,MGAT5,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase"
214976_at,0.8239,0.5149156,-0.659566,-5.58793,-0.0825738,SNORD68///RPL13,"small nucleolar RNA, C/D box 68///ribosomal protein L13"
213610_s_at,0.8239,0.5149358,0.659534,-5.58795,0.1145137,PHOSPHO2-KLHL23///KLHL23,PHOSPHO2-KLHL23 readthrough///kelch like family member 23
41660_at,0.8239,0.5150075,-0.65942,-5.58802,-0.2251579,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1
204453_at,0.8239,0.5150227,0.659396,-5.58803,0.1404596,ZNF84,zinc finger protein 84
218938_at,0.8239,0.5151244,0.659235,-5.58813,0.1734229,FBXL15,F-box and leucine rich repeat protein 15
209362_at,0.8239,0.515191,0.65913,-5.58819,0.3420429,LOC101928625///MED21,uncharacterized LOC101928625///mediator complex subunit 21
206669_at,0.8239,0.5152098,-0.6591,-5.58821,-0.23996,GAD1,glutamate decarboxylase 1
203594_at,0.8239,0.5152446,0.659045,-5.58825,0.2692408,RTCA,RNA 3'-terminal phosphate cyclase
203282_at,0.8239,0.515255,0.659029,-5.58826,0.3282958,GBE1,"glucan (1,4-alpha-), branching enzyme 1"
211400_at,0.8239,0.5152552,-0.659029,-5.58826,-0.1631271,FGFR2,fibroblast growth factor receptor 2
207163_s_at,0.8239,0.5152741,0.658999,-5.58827,0.2296875,AKT1,AKT serine/threonine kinase 1
214006_s_at,0.824,0.5153756,-0.658838,-5.58837,-0.1184121,GGCX,gamma-glutamyl carboxylase
212639_x_at,0.8242,0.5155658,0.658538,-5.58855,0.19645,TUBA1B,tubulin alpha 1b
200666_s_at,0.8242,0.515566,-0.658537,-5.58855,-0.1988833,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
215744_at,0.8243,0.5156633,-0.658384,-5.58865,-0.1573767,FUS,FUS RNA binding protein
212281_s_at,0.8243,0.5158273,0.658125,-5.58881,0.4341029,TMEM97,transmembrane protein 97
212913_at,0.8243,0.5158694,0.658058,-5.58885,0.1521421,MSH5-SAPCD1///SAPCD1,MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1
206408_at,0.8243,0.5159519,-0.657928,-5.58893,-0.1349813,LRRTM2,leucine rich repeat transmembrane neuronal 2
207494_s_at,0.8243,0.515958,0.657918,-5.58893,0.1549842,ZNF76,zinc finger protein 76
216252_x_at,0.8243,0.5160456,0.65778,-5.58902,0.1901138,FAS,Fas cell surface death receptor
202921_s_at,0.8243,0.5160923,0.657706,-5.58906,0.2725854,ANK2,"ankyrin 2, neuronal"
217626_at,0.8243,0.5160952,-0.657701,-5.58906,-0.3141604,AKR1C1,aldo-keto reductase family 1 member C1
214746_s_at,0.8243,0.5161246,-0.657655,-5.58909,-0.2329429,ZNF467,zinc finger protein 467
217792_at,0.8243,0.5161711,0.657581,-5.58914,0.1747892,SNX5,sorting nexin 5
211825_s_at,0.8243,0.5162176,-0.657508,-5.58918,-0.1366121,FLI1,"Fli-1 proto-oncogene, ETS transcription factor"
217460_at,0.8243,0.516246,0.657463,-5.58921,0.0885308,TNP2,transition protein 2
216192_at,0.8243,0.5162596,0.657442,-5.58922,0.1398642,FABP7,fatty acid binding protein 7
216651_s_at,0.8243,0.5162777,-0.657413,-5.58924,-0.0746817,GAD2,glutamate decarboxylase 2
220107_s_at,0.8243,0.5163952,-0.657228,-5.58935,-0.1793646,ZC2HC1C,zinc finger C2HC-type containing 1C
201334_s_at,0.8243,0.5164812,0.657092,-5.58943,0.2150346,ARHGEF12,Rho guanine nucleotide exchange factor 12
201946_s_at,0.8243,0.5164828,-0.657089,-5.58944,-0.5926158,CCT2,chaperonin containing TCP1 subunit 2
204101_at,0.8243,0.5165274,0.657019,-5.58948,0.0986767,MTM1,myotubularin 1
213936_x_at,0.8243,0.516587,0.656925,-5.58954,0.1637242,SFTPB,surfactant protein B
220167_s_at,0.8243,0.5166154,0.65688,-5.58956,0.130215,TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3,TP53 target 3B///TP53 target 3D///TP53 target 3C///TP53 target 3
222115_x_at,0.8243,0.5166223,0.656869,-5.58957,0.1112637,GLYR1,glyoxylate reductase 1 homolog
215272_at,0.8243,0.5166462,0.656831,-5.58959,0.1504071,OGG1,8-oxoguanine DNA glycosylase
209130_at,0.8243,0.5166755,-0.656785,-5.58962,-0.2684738,SNAP23,synaptosome associated protein 23
205575_at,0.8243,0.5167093,-0.656732,-5.58965,-0.1820054,C1QL1,complement C1q like 1
221253_s_at,0.8243,0.5167583,0.656654,-5.5897,0.2555983,BLOC1S5-TXNDC5///TXNDC5,BLOC1S5-TXNDC5 readthrough (NMD candidate)///thioredoxin domain containing 5
215615_x_at,0.8243,0.5168325,-0.656537,-5.58977,-0.1317558,,
212730_at,0.8243,0.5168654,0.656485,-5.5898,0.2772987,SYNM,synemin
201074_at,0.8243,0.516884,0.656456,-5.58982,0.2807046,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
37226_at,0.8243,0.5169184,0.656402,-5.58985,0.0735008,BNIP1,BCL2 interacting protein 1
203820_s_at,0.8243,0.5169209,-0.656398,-5.58986,-0.2520871,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3
213307_at,0.8243,0.5169621,0.656333,-5.5899,0.2938463,SHANK2,SH3 and multiple ankyrin repeat domains 2
220022_at,0.8243,0.516977,0.656309,-5.58991,0.2444617,ZNF334,zinc finger protein 334
202035_s_at,0.8243,0.5170002,-0.656273,-5.58993,-0.3679417,SFRP1,secreted frizzled related protein 1
201579_at,0.8243,0.5170504,-0.656193,-5.58998,-0.2957217,FAT1,FAT atypical cadherin 1
203595_s_at,0.8243,0.5170949,0.656123,-5.59002,0.1650796,IFIT5,interferon induced protein with tetratricopeptide repeats 5
214843_s_at,0.8243,0.5170994,0.656116,-5.59003,0.1242608,USP33,ubiquitin specific peptidase 33
219732_at,0.8243,0.5171352,-0.65606,-5.59006,-0.1257179,PLPPR1,phospholipid phosphatase related 1
219884_at,0.8243,0.517162,0.656018,-5.59009,0.1446817,LHX6,LIM homeobox 6
216568_x_at,0.8243,0.5171642,-0.656014,-5.59009,-0.1452071,,
211054_at,0.8243,0.5171651,0.656013,-5.59009,0.0952554,INVS,inversin
209096_at,0.8243,0.5171747,0.655997,-5.5901,0.2243658,UBE2V2,ubiquitin conjugating enzyme E2 V2
216833_x_at,0.8243,0.5171969,-0.655962,-5.59012,-0.0837746,GYPB,glycophorin B (MNS blood group)
208421_at,0.8245,0.517346,-0.655727,-5.59026,-0.1064129,,
217374_x_at,0.8245,0.517366,-0.655696,-5.59028,-0.1607154,,
212558_at,0.8245,0.5174274,0.655599,-5.59034,0.3105512,SPRY1,sprouty RTK signaling antagonist 1
205152_at,0.8245,0.5174925,0.655496,-5.5904,0.1360067,SLC6A1,solute carrier family 6 member 1
209877_at,0.8245,0.5175338,-0.655431,-5.59044,-0.1521958,SNCG,synuclein gamma
217379_at,0.8245,0.5175463,0.655411,-5.59046,0.1783442,,
214708_at,0.8245,0.5175908,-0.655341,-5.5905,-0.1111046,SNTB1,syntrophin beta 1
209364_at,0.8246,0.5176458,0.655254,-5.59055,0.1278454,BAD,BCL2 associated agonist of cell death
201064_s_at,0.8248,0.5178433,0.654943,-5.59074,0.2315858,LOC100996696///PABPC4,polyadenylate-binding protein 4 pseudogene///poly(A) binding protein cytoplasmic 4
214922_at,0.8248,0.5179045,-0.654847,-5.5908,-0.0953383,ZNF484,zinc finger protein 484
208370_s_at,0.8248,0.5179277,0.65481,-5.59082,0.3712854,RCAN1,regulator of calcineurin 1
211296_x_at,0.8248,0.5179873,0.654716,-5.59088,0.1072958,UBC,ubiquitin C
221479_s_at,0.8248,0.5179874,-0.654716,-5.59088,-0.3121037,BNIP3L,BCL2 interacting protein 3 like
218536_at,0.8249,0.5180668,0.654591,-5.59095,0.1467938,MRS2,"MRS2, magnesium transporter"
202194_at,0.8249,0.518132,-0.654488,-5.59101,-0.2987171,TMED5,transmembrane p24 trafficking protein 5
200009_at,0.8249,0.5181645,0.654437,-5.59105,0.3740925,GDI2,GDP dissociation inhibitor 2
216773_at,0.8251,0.5184144,-0.654043,-5.59128,-0.0664958,,
212446_s_at,0.8251,0.5184442,0.653996,-5.59131,0.1491642,CERS6,ceramide synthase 6
